Fecha,Hora,Origen,Destino,Clase,Precio,VueloID,Gate
2026-05-10,13:36,TYO,LAX,Turista,900,779,G1
2026-04-17,16:05,DFW,ATL,Primera Clase,270,898,G18
2026-04-29,19:40,IST,PEK,Turista,800,897,G17
2026-05-14,06:49,IST,AMS,Primera Clase,608,107,G15
2026-05-12,17:02,LAX,FRA,Turista,900,328,G10
2026-04-23,18:45,IST,SAO,Primera Clase,1620,718,G17
2026-04-20,11:31,TYO,PEK,Turista,500,537,G17
2026-05-05,23:37,IST,LAX,Primera Clase,4049,909,G8
2026-05-05,14:14,ATL,FRA,Turista,800,396,G12
2026-04-27,09:53,PAR,FRA,Primera Clase,9450,459,G15
2026-04-20,12:23,AMS,LON,Turista,150,819,G3
2026-04-27,11:45,IST,MAD,Primera Clase,675,692,G9
2026-04-15,01:40,LON,CAN,Turista,950,490,G18
2026-05-06,09:56,LAX,DFW,Primera Clase,405,382,G7
2026-05-10,14:47,MAD,SAO,Turista,1000,979,G9
2026-05-11,11:46,DFW,ATL,Primera Clase,270,552,G1
2026-04-16,23:20,LON,DXB,Turista,650,777,G5
2026-05-01,16:12,MAD,FRA,Primera Clase,338,337,G7
2026-04-29,18:32,DXB,LAX,Turista,1300,807,G3
2026-04-23,00:43,SIN,LON,Primera Clase,1215,917,G13
2026-05-11,19:52,PEK,DXB,Turista,700,881,G11
2026-04-20,00:33,PEK,PAR,Primera Clase,1283,946,G20
2026-05-07,15:57,LON,ATL,Turista,700,935,G8
2026-04-25,19:23,MAD,SIN,Primera Clase,1350,799,G20
2026-04-24,01:19,SIN,PEK,Turista,600,423,G2
2026-05-03,17:32,LON,IST,Primera Clase,540,909,G6
2026-04-29,04:33,MAD,SIN,Turista,1000,189,G8
2026-04-23,22:46,PAR,SIN,Primera Clase,1283,761,G10
2026-04-30,17:00,DXB,SIN,Turista,600,236,G7
2026-04-25,22:51,MAD,SAO,Primera Clase,1350,552,G18
2026-05-05,04:24,PEK,SAO,Turista,1700,379,G9
2026-05-07,17:25,PAR,AMS,Primera Clase,243,146,G4
2026-05-09,10:00,AMS,IST,Turista,450,404,G14
2026-05-06,15:19,TYO,SIN,Primera Clase,945,719,G1
2026-05-10,15:30,DXB,SAO,Turista,1400,335,G17
2026-05-07,21:19,IST,PEK,Primera Clase,1080,449,G6
2026-04-28,01:56,LON,TYO,Turista,1000,446,G14
2026-05-07,17:33,PEK,DXB,Primera Clase,945,694,G13
2026-04-27,20:24,AMS,MAD,Turista,200,585,G16
2026-04-26,20:03,LAX,IST,Primera Clase,1485,324,G9
2026-04-15,04:04,TYO,DXB,Turista,750,406,G16
2026-04-17,21:32,DXB,FRA,Primera Clase,810,366,G18
2026-05-03,01:48,PEK,PAR,Turista,950,802,G20
2026-05-10,09:56,FRA,PEK,Primera Clase,1148,367,G20
2026-05-11,02:55,PAR,SAO,Turista,1050,862,G13
2026-05-11,10:52,LON,ATL,Primera Clase,945,338,G2
2026-04-18,01:49,FRA,DFW,Turista,850,765,G6
2026-04-30,21:56,IST,DFW,Primera Clase,1350,285,G2
2026-05-06,01:05,DFW,MAD,Turista,850,601,G12
2026-04-20,21:45,SAO,DFW,Primera Clase,1283,244,G6
2026-05-01,07:09,LON,ATL,Turista,700,754,G9
2026-05-07,00:29,IST,AMS,Primera Clase,608,757,G1
2026-04-21,18:25,TYO,PAR,Turista,105,792,G18
2026-05-06,01:02,DFW,DXB,Primera Clase,1620,878,G10
2026-04-28,05:55,DFW,SAO,Turista,950,643,G17
2026-04-25,09:38,SAO,ATL,Primera Clase,1215,194,G15
2026-04-27,08:04,TYO,ATL,Turista,1400,527,G5
2026-05-01,00:11,FRA,PEK,Primera Clase,1148,572,G15
2026-04-25,22:51,DFW,AMS,Turista,800,466,G14
2026-05-07,21:09,PAR,SAO,Primera Clase,1418,783,G13
2026-05-14,05:11,TYO,IST,Turista,900,382,G8
2026-05-12,14:51,ATL,SIN,Primera Clase,2025,498,G6
2026-04-17,05:05,MAD,PAR,Turista,200,538,G1
2026-04-18,06:42,LON,AMS,Primera Clase,203,961,G14
2026-05-08,05:03,SIN,DFW,Turista,1400,870,G5
2026-05-14,11:17,DFW,MAD,Primera Clase,1148,270,G9
2026-05-05,11:46,PEK,PAR,Turista,950,584,G8
2026-05-03,00:33,PAR,ATL,Primera Clase,1013,296,G2
2026-04-17,13:03,DXB,PEK,Turista,700,984,G19
2026-04-21,13:59,MAD,SIN,Primera Clase,1350,234,G18
2026-04-24,22:50,AMS,LAX,Turista,850,192,G17
2026-05-01,23:54,FRA,PEK,Primera Clase,1148,487,G17
2026-05-03,10:06,DFW,CAN,Turista,1200,582,G1
2026-05-12,02:01,MAD,AMS,Primera Clase,270,868,G18
2026-05-10,19:16,CAN,PEK,Turista,200,156,G10
2026-04-23,22:46,SIN,TYO,Primera Clase,945,244,G16
2026-04-25,13:34,DXB,TYO,Turista,750,401,G6
2026-05-03,23:22,SIN,MAD,Primera Clase,1350,606,G9
2026-04-23,14:38,LAX,DXB,Turista,1300,616,G17
2026-04-23,23:39,AMS,LON,Primera Clase,203,421,G11
2026-05-02,19:39,FRA,PAR,Turista,150,351,G7
2026-05-12,00:36,MAD,SIN,Primera Clase,1350,395,G3
2026-04-26,10:58,LAX,TYO,Turista,900,794,G15
2026-05-09,19:43,IST,SAO,Primera Clase,1620,907,G11
2026-05-07,14:59,DFW,ATL,Turista,200,545,G7
2026-04-21,02:34,IST,FRA,Primera Clase,473,744,G11
2026-05-05,07:09,IST,PEK,Turista,800,718,G6
2026-04-15,00:54,PAR,ATL,Primera Clase,1013,823,G13
2026-04-28,11:24,PEK,SAO,Turista,1700,646,G18
2026-05-04,00:16,IST,LAX,Primera Clase,4049,350,G11
2026-04-27,06:32,PEK,LON,Turista,900,987,G17
2026-05-02,00:17,PEK,SAO,Primera Clase,2295,352,G4
2026-04-26,02:53,LON,DXB,Turista,650,732,G5
2026-05-03,05:21,MAD,IST,Primera Clase,675,392,G2
2026-04-29,15:36,FRA,IST,Turista,350,405,G9
2026-04-21,12:08,LON,DXB,Primera Clase,878,256,G4
2026-04-15,08:03,PEK,LON,Turista,900,764,G16
2026-05-04,19:31,PAR,MAD,Primera Clase,270,965,G14
2026-04-16,19:22,MAD,DFW,Turista,850,394,G3
2026-05-14,03:05,DFW,DXB,Primera Clase,1620,567,G9
2026-04-19,11:31,LON,TYO,Turista,1000,836,G19
2026-05-05,12:30,IST,LAX,Primera Clase,4049,254,G3
2026-04-18,03:27,CAN,DXB,Turista,650,968,G16
2026-05-02,11:24,TYO,PEK,Primera Clase,675,803,G7
2026-04-23,14:41,LON,SAO,Turista,1100,543,G16
2026-04-15,21:07,LON,ATL,Primera Clase,945,786,G10
2026-05-06,21:08,MAD,DFW,Turista,850,502,G13
2026-04-21,22:59,PAR,FRA,Primera Clase,9450,868,G17
2026-04-15,10:07,IST,SAO,Turista,1200,647,G5
2026-05-10,15:33,DFW,LAX,Primera Clase,405,683,G12
2026-04-20,08:39,MAD,AMS,Turista,200,659,G3
2026-04-17,11:35,LON,MAD,Primera Clase,270,790,G18
2026-04-18,08:45,IST,SIN,Turista,800,981,G9
2026-05-12,15:31,IST,LAX,Primera Clase,4049,406,G17
2026-04-18,02:14,DXB,FRA,Turista,600,779,G7
2026-05-09,06:55,LON,PAR,Primera Clase,203,680,G11
2026-04-16,08:28,TYO,PAR,Turista,105,454,G10
2026-05-11,13:55,DFW,IST,Primera Clase,1350,170,G17
2026-04-15,01:12,LAX,DXB,Turista,1300,109,G14
2026-04-20,14:57,MAD,PAR,Primera Clase,270,761,G5
2026-04-22,17:45,DFW,AMS,Turista,800,822,G4
2026-04-23,18:08,IST,DFW,Primera Clase,1350,803,G6
2026-04-15,01:29,DXB,FRA,Turista,600,988,G4
2026-04-25,12:50,DXB,PEK,Primera Clase,945,599,G15
2026-04-15,02:30,AMS,MAD,Turista,200,505,G9
2026-05-08,19:34,IST,AMS,Primera Clase,608,584,G7
2026-04-28,21:06,DXB,CAN,Turista,650,766,G7
2026-04-20,13:43,FRA,TYO,Primera Clase,1283,415,G5
2026-05-11,08:44,SIN,PEK,Turista,600,914,G6
2026-04-15,14:46,IST,LAX,Primera Clase,4049,325,G2
2026-04-16,00:29,DXB,IST,Turista,400,869,G18
2026-04-21,17:45,AMS,ATL,Primera Clase,1053,255,G5
2026-04-26,23:39,SIN,PEK,Turista,600,245,G17
2026-05-09,00:17,TYO,MAD,Primera Clase,1485,168,G17
2026-05-06,07:26,LON,FRA,Turista,200,485,G12
2026-05-01,03:30,SAO,DFW,Primera Clase,1283,692,G5
2026-05-13,14:06,LAX,TYO,Turista,900,771,G2
2026-05-10,08:11,CAN,IST,Primera Clase,1080,343,G13
2026-05-07,04:53,LAX,IST,Turista,1100,267,G3
2026-05-03,09:38,SIN,PEK,Primera Clase,810,933,G12
2026-05-03,09:20,PAR,DXB,Turista,700,903,G2
2026-05-12,18:01,DXB,PEK,Primera Clase,945,352,G10
2026-05-01,16:25,PAR,ATL,Turista,750,242,G4
2026-05-02,02:12,MAD,PAR,Primera Clase,270,334,G14
2026-05-06,20:08,FRA,DFW,Turista,850,650,G3
2026-04-21,09:02,LON,LAX,Primera Clase,1080,582,G12
2026-05-04,04:50,DFW,LAX,Turista,300,615,G11
2026-04-27,21:58,DXB,PAR,Primera Clase,945,408,G2
2026-05-09,16:59,PEK,SAO,Turista,1700,597,G14
2026-05-06,10:58,TYO,PAR,Primera Clase,142,531,G7
2026-04-17,21:00,FRA,PEK,Turista,850,319,G17
2026-05-04,23:03,FRA,PAR,Primera Clase,203,702,G6
2026-05-02,19:56,DXB,PEK,Turista,700,155,G11
2026-04-19,03:56,ATL,DFW,Primera Clase,270,587,G16
2026-04-24,12:48,MAD,IST,Turista,500,948,G2
2026-04-25,08:32,PEK,DFW,Primera Clase,1553,131,G1
2026-04-21,16:31,DFW,MAD,Turista,850,581,G17
2026-04-24,15:13,LAX,AMS,Primera Clase,1148,837,G8
2026-04-20,06:34,LON,PAR,Turista,150,938,G13
2026-04-25,03:25,IST,AMS,Primera Clase,608,926,G13
2026-04-30,18:31,CAN,PAR,Turista,950,641,G3
2026-04-16,16:59,SIN,MAD,Primera Clase,1350,544,G20
2026-04-30,16:33,SAO,ATL,Turista,900,275,G20
2026-04-16,13:51,PEK,DFW,Primera Clase,1553,342,G10
2026-05-02,22:36,DFW,IST,Turista,1000,920,G11
2026-05-05,04:14,DXB,IST,Primera Clase,540,216,G4
2026-05-07,16:21,IST,AMS,Turista,450,425,G8
2026-04-17,01:08,DFW,IST,Primera Clase,1350,722,G11
2026-04-18,06:27,CAN,PEK,Turista,200,926,G18
2026-04-25,08:53,DXB,LON,Primera Clase,878,128,G10
2026-04-21,18:13,PEK,LON,Turista,900,382,G11
2026-04-22,18:28,PEK,MAD,Primera Clase,1283,701,G11
2026-05-05,19:08,AMS,TYO,Turista,1000,420,G7
2026-05-04,12:09,AMS,SIN,Primera Clase,1283,976,G6
2026-05-08,14:36,LAX,PEK,Turista,1100,904,G8
2026-05-03,03:06,CAN,IST,Primera Clase,1080,876,G16
2026-05-08,19:11,LON,CAN,Turista,950,265,G18
2026-05-12,06:11,SAO,DFW,Primera Clase,1283,397,G17
2026-04-21,09:05,FRA,SIN,Turista,900,727,G18
2026-05-13,07:16,SAO,ATL,Primera Clase,1215,972,G14
2026-05-05,16:32,AMS,PEK,Turista,900,287,G2
2026-05-06,06:48,SIN,TYO,Primera Clase,945,209,G18
2026-05-10,23:58,ATL,MAD,Turista,800,501,G14
2026-05-02,21:47,IST,AMS,Primera Clase,608,446,G4
2026-04-25,09:32,IST,TYO,Turista,900,541,G7
2026-05-07,20:58,MAD,IST,Primera Clase,675,285,G17
2026-04-18,01:03,PAR,MAD,Turista,200,802,G9
2026-05-06,15:08,PEK,SAO,Primera Clase,2295,593,G12
2026-05-03,18:27,TYO,PAR,Turista,105,550,G17
2026-05-11,08:21,CAN,SAO,Primera Clase,2295,114,G6
2026-04-29,03:32,DXB,SIN,Turista,600,976,G14
2026-05-09,11:17,CAN,PAR,Primera Clase,1283,660,G9
2026-04-23,08:08,CAN,LAX,Turista,1150,480,G14
2026-04-21,06:12,ATL,TYO,Primera Clase,1890,987,G17
2026-04-26,23:27,TYO,SIN,Turista,700,747,G11
2026-04-24,14:08,DXB,PAR,Primera Clase,945,685,G2
2026-05-13,20:43,SIN,IST,Turista,800,923,G18
2026-04-26,05:27,PEK,SIN,Primera Clase,810,866,G19
2026-04-28,09:54,IST,MAD,Turista,500,386,G12
2026-05-06,09:10,CAN,PEK,Primera Clase,270,616,G7
2026-04-22,16:12,LON,PAR,Turista,150,736,G6
2026-04-15,10:20,DFW,ATL,Primera Clase,270,969,G7
2026-05-01,18:30,DXB,LON,Turista,650,368,G9
2026-05-02,18:24,AMS,IST,Primera Clase,608,886,G20
2026-05-11,14:05,MAD,PAR,Turista,200,812,G20
2026-05-05,02:03,SIN,LON,Primera Clase,1215,700,G19
2026-05-12,12:50,PEK,TYO,Turista,500,465,G1
2026-04-29,05:34,DXB,IST,Primera Clase,540,229,G5
2026-04-26,11:10,DFW,DXB,Turista,1200,691,G2
2026-05-11,18:18,LAX,DXB,Primera Clase,1755,882,G5
2026-04-24,13:40,CAN,PEK,Turista,200,746,G11
2026-05-09,07:19,LON,LAX,Primera Clase,1080,957,G1
2026-05-07,14:47,FRA,TYO,Turista,950,482,G7
2026-04-24,11:55,LON,IST,Primera Clase,540,611,G2
2026-05-09,15:14,DXB,TYO,Turista,750,597,G20
2026-05-04,22:56,IST,LAX,Primera Clase,4049,869,G16
2026-04-26,16:27,LAX,TYO,Turista,900,234,G16
2026-04-23,18:45,LON,IST,Primera Clase,540,915,G20
2026-05-06,09:49,SIN,DFW,Turista,1400,957,G9
2026-04-30,15:08,PAR,FRA,Primera Clase,9450,721,G9
2026-05-12,16:56,CAN,PEK,Turista,200,594,G7
2026-04-16,15:08,FRA,SIN,Primera Clase,1215,711,G16
2026-04-30,17:57,LAX,ATL,Turista,400,442,G15
2026-04-20,13:36,IST,LAX,Primera Clase,4049,819,G9
2026-04-21,23:56,LON,PAR,Turista,150,796,G17
2026-05-02,16:05,SIN,LON,Primera Clase,1215,658,G19
2026-04-29,03:45,IST,SIN,Turista,800,178,G8
2026-05-13,09:03,ATL,DFW,Primera Clase,270,109,G20
2026-04-18,10:31,MAD,SIN,Turista,1000,763,G14
2026-05-10,12:35,PAR,DXB,Primera Clase,945,349,G5
2026-04-16,16:19,DXB,LON,Turista,650,107,G5
2026-04-17,17:20,AMS,LAX,Primera Clase,1148,271,G9
2026-05-07,07:51,CAN,AMS,Turista,900,530,G3
2026-04-23,15:27,TYO,DXB,Primera Clase,1013,622,G16
2026-05-02,05:50,DXB,PAR,Turista,700,923,G12
2026-05-14,23:51,ATL,TYO,Primera Clase,1890,103,G18
2026-04-16,06:23,CAN,DXB,Turista,650,791,G11
2026-04-17,15:19,IST,DXB,Primera Clase,540,707,G17
2026-04-28,23:29,DFW,LAX,Turista,300,515,G16
2026-05-11,18:50,FRA,IST,Primera Clase,473,568,G6
2026-05-14,10:02,DXB,PEK,Turista,700,917,G3
2026-04-18,18:57,DXB,PAR,Primera Clase,945,372,G10
2026-05-01,03:05,LAX,ATL,Turista,400,774,G8
2026-04-27,22:11,AMS,DFW,Primera Clase,1080,181,G19
2026-05-07,03:33,CAN,SIN,Turista,500,995,G17
2026-05-12,05:07,DFW,AMS,Primera Clase,1080,744,G9
2026-04-23,13:58,LAX,DFW,Turista,300,720,G12
2026-05-03,14:36,FRA,SIN,Primera Clase,1215,428,G4
2026-04-16,22:37,LON,MAD,Turista,200,950,G11
2026-05-11,17:35,MAD,SIN,Primera Clase,1350,348,G20
2026-04-20,04:54,LON,MAD,Turista,200,817,G8
2026-05-14,16:00,MAD,PAR,Primera Clase,270,613,G3
2026-04-21,17:28,AMS,ATL,Turista,780,278,G6
2026-04-26,17:19,LAX,DXB,Primera Clase,1755,741,G14
2026-04-20,09:03,DFW,ATL,Turista,200,998,G9
2026-05-09,08:54,ATL,LAX,Primera Clase,540,509,G7
2026-05-03,08:17,IST,AMS,Turista,450,219,G8
2026-04-22,16:23,AMS,PEK,Primera Clase,1215,579,G10
2026-04-18,18:28,DXB,CAN,Turista,650,738,G4
2026-05-10,05:08,MAD,SAO,Primera Clase,1350,523,G5
2026-05-10,17:32,LAX,SIN,Turista,1400,367,G6
2026-05-02,04:31,IST,DFW,Primera Clase,1350,226,G20
2026-05-08,22:42,ATL,MAD,Turista,800,689,G2
2026-04-27,21:01,DFW,AMS,Primera Clase,1080,784,G15
2026-05-09,01:02,CAN,SIN,Turista,500,210,G20
2026-05-04,18:38,SIN,LON,Primera Clase,1215,834,G6
2026-05-14,11:48,MAD,FRA,Turista,250,478,G14
2026-05-11,02:55,FRA,TYO,Primera Clase,1283,835,G4
2026-04-17,18:33,PAR,FRA,Turista,7000,600,G10
2026-04-20,03:15,PAR,DXB,Primera Clase,945,501,G3
2026-04-20,09:50,DFW,PAR,Turista,800,823,G20
2026-04-25,08:43,ATL,TYO,Primera Clase,1890,807,G7
2026-05-10,02:45,ATL,MAD,Turista,800,895,G20
2026-04-23,09:38,PEK,PAR,Primera Clase,1283,530,G20
2026-05-05,11:22,DXB,LON,Turista,650,511,G13
2026-05-07,05:51,MAD,SIN,Primera Clase,1350,920,G17
2026-04-24,15:28,CAN,DXB,Turista,650,216,G20
2026-05-06,23:00,AMS,IST,Primera Clase,608,245,G11
2026-04-22,14:00,LAX,DXB,Turista,1300,994,G2
2026-05-12,00:51,FRA,SIN,Primera Clase,1215,870,G5
2026-05-09,00:21,TYO,DFW,Turista,1350,301,G12
2026-05-01,17:00,TYO,DFW,Primera Clase,1823,786,G15
2026-04-15,04:40,TYO,IST,Turista,900,457,G19
2026-05-14,16:47,DXB,LON,Primera Clase,878,483,G13
2026-04-29,17:51,AMS,IST,Turista,450,157,G14
2026-04-26,08:09,IST,TYO,Primera Clase,1215,480,G6
2026-04-15,22:42,LAX,DFW,Turista,300,476,G4
2026-04-23,22:35,LON,TYO,Primera Clase,1350,517,G11
2026-05-07,16:26,LAX,PAR,Turista,850,899,G12
2026-05-09,15:04,AMS,ATL,Primera Clase,1053,440,G7
2026-05-11,19:37,SIN,LON,Turista,900,295,G2
2026-05-03,20:51,LAX,DXB,Primera Clase,1755,527,G7
2026-05-09,05:31,TYO,PEK,Turista,500,337,G9
2026-05-12,04:42,PAR,AMS,Primera Clase,243,642,G9
2026-04-20,03:34,LON,DXB,Turista,650,817,G17
2026-05-05,19:43,PAR,LAX,Primera Clase,1148,478,G19
2026-04-27,12:13,LAX,IST,Turista,1100,333,G9
2026-04-25,03:53,ATL,TYO,Primera Clase,1890,103,G20
2026-05-09,20:44,MAD,DFW,Turista,850,376,G5
2026-04-20,08:29,LON,MAD,Primera Clase,270,622,G12
2026-04-20,17:51,LON,SAO,Turista,1100,207,G10
2026-05-08,14:52,FRA,LON,Primera Clase,270,222,G3
2026-05-02,12:05,DXB,SAO,Turista,1400,116,G12
2026-05-03,07:48,LON,PAR,Primera Clase,203,954,G3
2026-04-21,09:24,PEK,SAO,Turista,1700,206,G15
2026-04-24,02:04,PAR,FRA,Primera Clase,9450,964,G14
2026-05-11,10:48,ATL,SIN,Turista,1500,934,G20
2026-05-02,10:58,IST,FRA,Primera Clase,473,554,G7
2026-05-14,09:54,DXB,IST,Turista,400,283,G4
2026-04-17,20:47,CAN,LAX,Primera Clase,1553,627,G19
2026-04-21,19:58,AMS,LAX,Turista,850,410,G20
2026-05-06,16:06,PEK,AMS,Primera Clase,1215,940,G11
2026-04-21,18:23,LON,AMS,Turista,150,445,G2
2026-05-12,23:14,FRA,PEK,Primera Clase,1148,719,G15
2026-05-08,02:11,FRA,DFW,Turista,850,201,G3
2026-04-26,12:17,CAN,DFW,Primera Clase,1620,287,G17
2026-05-13,14:12,IST,DFW,Turista,1000,675,G11
2026-04-23,06:06,ATL,LAX,Primera Clase,540,196,G3
2026-04-29,14:37,LAX,TYO,Turista,900,948,G8
2026-04-19,18:01,DXB,FRA,Primera Clase,810,189,G9
2026-04-22,05:57,IST,TYO,Turista,900,643,G14
2026-05-02,21:40,DFW,SAO,Primera Clase,1283,815,G19
2026-04-20,19:28,ATL,LAX,Turista,400,766,G6
2026-05-04,21:12,IST,DXB,Primera Clase,540,763,G17
2026-04-17,09:36,AMS,TYO,Turista,1000,139,G12
2026-05-10,08:24,DXB,DFW,Primera Clase,1620,362,G14
2026-04-17,18:30,MAD,LAX,Turista,900,909,G7
2026-05-05,21:06,AMS,PEK,Primera Clase,1215,659,G12
2026-05-12,00:06,CAN,LAX,Turista,1150,773,G1
2026-05-01,10:02,IST,SAO,Primera Clase,1620,543,G13
2026-04-20,06:21,TYO,IST,Turista,900,356,G13
2026-04-22,09:16,LAX,DFW,Primera Clase,405,429,G2
2026-04-17,14:15,DXB,SAO,Turista,1400,572,G5
2026-05-06,16:00,PEK,DFW,Primera Clase,1553,236,G10
2026-05-09,20:59,FRA,DFW,Turista,850,776,G5
2026-05-06,14:18,FRA,TYO,Primera Clase,1283,283,G17
2026-05-03,02:15,CAN,LON,Turista,950,382,G12
2026-05-08,22:50,DXB,FRA,Primera Clase,810,991,G16
2026-04-25,15:00,LAX,DFW,Turista,300,102,G13
2026-05-05,10:38,MAD,FRA,Primera Clase,338,587,G20
2026-05-14,05:04,LAX,IST,Turista,1100,328,G4
2026-05-07,07:01,DXB,TYO,Primera Clase,1013,175,G15
2026-05-05,12:33,SIN,PEK,Turista,600,408,G5
2026-04-17,16:19,DFW,DXB,Primera Clase,1620,558,G1
2026-05-08,12:48,FRA,PEK,Turista,850,197,G6
2026-04-26,20:29,FRA,IST,Primera Clase,473,150,G4
2026-04-24,00:48,TYO,ATL,Turista,1400,974,G19
2026-04-29,19:07,FRA,SIN,Primera Clase,1215,283,G5
2026-04-29,17:56,ATL,DFW,Turista,200,407,G7
2026-04-21,07:20,SIN,PEK,Primera Clase,810,408,G17
2026-04-30,10:24,MAD,PAR,Turista,200,754,G14
2026-05-06,13:53,TYO,PEK,Primera Clase,675,116,G8
2026-04-18,23:19,LAX,SIN,Turista,1400,982,G1
2026-04-17,19:15,SIN,LON,Primera Clase,1215,974,G11
2026-05-06,07:38,CAN,AMS,Turista,900,637,G20
2026-04-24,02:55,TYO,LON,Primera Clase,1350,306,G6
2026-05-12,09:06,AMS,SAO,Turista,1050,526,G9
2026-05-05,16:28,SIN,LON,Primera Clase,1215,552,G11
2026-04-21,01:24,PEK,SIN,Turista,600,280,G8
2026-04-15,16:24,TYO,MAD,Primera Clase,1485,967,G11
2026-05-06,02:40,AMS,MAD,Turista,200,353,G14
2026-05-13,23:38,FRA,DFW,Primera Clase,1148,359,G10
2026-05-05,16:20,LAX,SIN,Turista,1400,358,G19
2026-05-13,17:34,FRA,LON,Primera Clase,270,894,G13
2026-04-25,04:20,LAX,AMS,Turista,850,136,G7
2026-04-26,23:04,PEK,PAR,Primera Clase,1283,331,G5
2026-05-10,16:26,TYO,LON,Turista,1000,978,G17
2026-05-12,07:20,ATL,DFW,Primera Clase,270,208,G17
2026-05-08,02:35,DFW,AMS,Turista,800,105,G16
2026-05-01,11:00,LON,DXB,Primera Clase,878,477,G11
2026-05-07,07:33,DXB,LON,Turista,650,744,G17
2026-05-03,15:15,AMS,DFW,Primera Clase,1080,244,G4
2026-05-02,09:31,LAX,DXB,Turista,1300,239,G3
2026-05-08,20:57,IST,TYO,Primera Clase,1215,346,G11
2026-04-17,03:33,IST,FRA,Turista,350,965,G15
2026-05-01,19:10,CAN,SAO,Primera Clase,2295,845,G17
2026-05-10,22:17,ATL,SAO,Turista,900,803,G14
2026-04-29,01:22,CAN,LAX,Primera Clase,1553,585,G13
2026-04-29,21:20,SIN,TYO,Turista,700,723,G11
2026-05-05,12:34,AMS,MAD,Primera Clase,270,778,G7
2026-04-21,23:41,CAN,SIN,Turista,500,516,G8
2026-05-06,00:15,PAR,ATL,Primera Clase,1013,101,G17
2026-04-30,13:34,PEK,SAO,Turista,1700,751,G13
2026-05-13,10:19,MAD,DFW,Primera Clase,1148,494,G5
2026-04-20,16:42,DXB,AMS,Turista,650,534,G18
2026-05-01,12:12,PAR,LAX,Primera Clase,1148,927,G14
2026-05-01,04:43,LAX,PAR,Turista,850,532,G14
2026-04-25,17:02,DFW,IST,Primera Clase,1350,946,G15
2026-05-12,19:21,DFW,SAO,Turista,950,676,G12
2026-04-29,16:16,LON,TYO,Primera Clase,1350,316,G20
2026-04-25,06:50,FRA,DFW,Turista,850,876,G7
2026-05-14,04:57,DXB,IST,Primera Clase,540,513,G14
2026-05-10,16:32,ATL,LAX,Turista,400,696,G16
2026-04-30,01:05,DXB,SIN,Primera Clase,810,190,G19
2026-04-24,23:50,TYO,DFW,Turista,1350,104,G15
2026-05-09,19:48,AMS,TYO,Primera Clase,1350,760,G19
2026-05-06,07:01,TYO,PEK,Turista,500,125,G7
2026-04-30,16:37,DFW,AMS,Primera Clase,1080,587,G13
2026-05-02,14:57,DXB,SAO,Turista,1400,458,G17
2026-04-15,03:33,LON,DXB,Primera Clase,878,979,G19
2026-05-10,03:23,ATL,SAO,Turista,900,331,G6
2026-04-26,09:30,LAX,TYO,Primera Clase,1215,257,G5
2026-05-03,10:28,IST,LON,Turista,900,245,G3
2026-04-23,06:13,FRA,IST,Primera Clase,473,386,G20
2026-05-01,10:52,SIN,IST,Turista,800,436,G10
2026-04-22,01:43,MAD,LAX,Primera Clase,1215,560,G8
2026-05-13,10:21,DXB,LON,Turista,650,373,G17
2026-04-22,14:14,DFW,AMS,Primera Clase,1080,652,G20
2026-04-21,10:54,PEK,TYO,Turista,500,580,G9
2026-05-06,02:48,DFW,AMS,Primera Clase,1080,930,G1
2026-05-08,21:24,LAX,DXB,Turista,1300,257,G20
2026-04-15,16:56,AMS,DXB,Primera Clase,878,682,G5
2026-04-23,03:14,TYO,LON,Turista,1000,142,G1
2026-04-22,19:04,TYO,IST,Primera Clase,1215,388,G7
2026-05-11,21:17,DXB,CAN,Turista,650,286,G1
2026-04-15,14:17,DXB,FRA,Primera Clase,810,163,G16
2026-05-08,14:29,PEK,DFW,Turista,1150,257,G8
2026-05-12,14:38,FRA,IST,Primera Clase,473,880,G15
2026-05-11,23:20,DXB,IST,Turista,400,571,G7
2026-04-17,03:48,TYO,ATL,Primera Clase,1890,810,G3
2026-04-19,09:09,TYO,DFW,Turista,1350,802,G5
2026-04-19,08:06,DXB,SAO,Primera Clase,1890,710,G9
2026-04-30,09:24,AMS,MAD,Turista,200,519,G11
2026-05-02,03:05,PEK,MAD,Primera Clase,1283,790,G5
2026-05-10,07:05,CAN,SIN,Turista,500,162,G17
2026-05-08,05:08,TYO,MAD,Primera Clase,1485,995,G15
2026-04-25,23:36,PEK,MAD,Turista,950,130,G12
2026-05-07,13:16,CAN,TYO,Primera Clase,743,525,G12
2026-04-16,04:29,AMS,DXB,Turista,650,710,G6
2026-04-25,18:21,IST,AMS,Primera Clase,608,589,G14
2026-05-13,21:48,PEK,SAO,Turista,1700,320,G16
2026-05-14,02:00,PEK,AMS,Primera Clase,1215,636,G1
2026-05-04,15:25,IST,AMS,Turista,450,559,G18
2026-04-30,20:18,IST,SAO,Primera Clase,1620,615,G10
2026-05-06,13:23,DXB,AMS,Turista,650,792,G9
2026-05-14,07:58,DXB,SAO,Primera Clase,1890,266,G20
2026-05-12,19:31,DXB,SIN,Turista,600,256,G17
2026-05-12,05:25,LON,PAR,Primera Clase,203,902,G14
2026-04-20,06:00,DXB,IST,Turista,400,411,G19
2026-04-19,18:51,DXB,IST,Primera Clase,540,232,G13
2026-04-15,18:43,CAN,TYO,Turista,550,217,G1
2026-05-07,19:01,CAN,AMS,Primera Clase,1215,671,G17
